id,event_id,place_id
26591,30098,17598
5926,6800,7746
96832,110191,82179
26596,30103,10493
26601,30108,12633
26604,30111,30344
5936,6812,10647
26608,30115,2719
5938,6814,11626
5924,6799,9695
5925,6799,13465
5939,6815,13469
5940,6816,13470
5566,6428,3318
5567,6429,13303
5568,6430,7314
5569,6431,7315
5570,6432,987
35115,40176,12835
5928,6804,10051
5929,6805,10051
5944,6820,13277
5946,6821,13424
5948,6824,13474
5949,6825,13424
5950,6826,13476
5951,6827,6715
5952,6828,13424
5953,6829,13477
5957,6833,13424
5958,6834,13424
5959,6835,13480
5962,6838,2571
5964,6840,13483
5947,6822,13475
5965,6841,11098
5967,6843,13486
5968,6844,13487
5969,6845,13488
5970,6846,1170
68269,78128,66684
5954,6830,3903
5955,6831,7806
5956,6832,13478
5963,6839,2747
5960,6836,13481
5961,6837,13482
5966,6842,2212
97127,110492,82305
5974,6850,12180
5976,6852,10089
5975,6851,2884
71966,82177,6789
71967,82178,6789
71969,82180,6789
92373,105416,884
5981,6857,10127
5982,6858,1606
5983,6859,1606
5984,6860,13493
5985,6861,13495
5986,6862,6236
5987,6863,3021
5988,6864,13497
5989,6865,2310
5990,6866,13498
5991,6867,3212
5992,6868,886
5993,6869,8269
5994,6870,3901
5995,6871,12131
5996,6872,1147
5997,6873,2092
5998,6874,8595
5999,6875,8595
6001,6877,13476
6002,6878,13499
6003,6879,13502
6013,6901,13516
6004,6892,13508
6006,6894,13510
6007,6895,13511
6008,6896,13512
6009,6897,13513
6010,6898,13514
6011,6899,13515
6012,6900,11445
6014,6903,13517
6015,6907,13520
6016,6908,13371
6017,6922,13529
5653,6526,10855
6018,6923,13530
6019,6924,13531
6020,6925,13532
5868,6743,4608
6021,6926,13533
6023,6928,13530
6024,6931,10154
6025,6933,13531
6026,6934,13532
6027,6935,13533
6029,6937,13530
6030,6938,13531
6031,6939,13532
6032,6940,13533
6033,6941,13529
6034,6942,13530
6035,6943,13531
6036,6944,13532
6037,6945,13533
6038,6946,13529
6039,6947,13530
6040,6948,13531
6041,6949,13532
6042,6950,13533
6043,6951,10089
6044,6952,13529
6045,6953,13530
28137,31946,20213
26341,29809,14436
6046,6954,13531
6047,6955,13532
6048,6956,13533
6049,6957,13529
6050,6958,13530
6051,6959,13531
6052,6960,13532
6053,6961,13533
6054,6963,13547
6055,6964,13547
6056,6965,13294
6057,6966,13549
6058,6967,13294
6059,6968,13549
6060,6970,8542
6061,6971,8542
6062,6972,8542
6063,6973,8542
68270,78129,65874
6065,6975,9264
6066,6976,8542
6067,6977,13553
6068,6978,8542
6069,6979,8542
6070,6980,13558
5763,6639,13406
5764,6640,13406
80732,92249,72700
80894,92423,72894
6071,6981,10949
6072,6982,10887
6073,6983,13424
6074,6984,13424
6075,6985,13424
6076,6986,8204
6077,6987,13424
6078,6988,13424
10563,11745,11629
5973,6849,13490
5879,6754,10816
6080,6991,13330
6082,6993,13330
26551,30043,10887
32745,37192,37069
68279,78138,66642
5433,6293,11663
24018,27270,11679
6088,6999,13575
26567,30065,16932
6090,7001,10813
26580,30085,3523
6092,7003,11671
6093,7004,10855
117,124,3087
4455,5220,3087
6752,7703,3087
6753,7704,3087
6836,7800,3087
28145,31958,32267
6100,7011,2571
6101,7012,2571
6104,7015,8269
6105,7016,8269
6102,7013,829
6103,7014,829
6107,7018,13293
6108,7019,13582
6109,7020,13583
6110,7021,13583
6111,7022,13583
6112,7023,13583
6113,7024,13583
6114,7025,13583
6115,7026,13583
6116,7027,13583
6117,7028,13583
26357,29827,18910
5220,6061,8619
6121,7035,11047
26378,29848,30089
6124,7037,11047
26381,29851,30092
26384,29854,22105
6127,7039,11047
6172,7109,9256
6128,7040,11047
6129,7040,13587
6022,6927,13529
6028,6936,13529
6130,7041,11047
6131,7042,11047
5871,6746,1784
26361,29831,2791
6132,7043,13587
6133,7044,11047
6134,7045,11047
6135,7046,11047
6137,7048,6664
6138,7049,1029
6136,7047,13592
6139,7050,13594
6140,7076,8269
6141,7077,8269
6142,7078,8269
6156,6910,1322
6157,6913,1322
6143,7079,13604
6144,7080,13607
6145,7081,11303
6146,7082,1332
6147,7083,1208
6148,7084,3901
6149,7085,4252
6150,7086,3866
6151,7087,13609
6152,7088,9938
6153,7089,13611
6154,7090,3633
6155,7091,3867
6168,7105,10661
6169,7106,11668
6170,7107,3647
6184,7123,5272
28138,31947,14323
6161,7093,13615
6162,7097,13619
6163,7099,13619
6164,7100,13616
6165,7101,12204
6166,7102,11979
6167,7103,5512
6175,7111,4813
6176,7114,1788
6158,6909,1322
6177,7115,1788
35116,40178,14423
6183,7122,8486
6185,7124,11288
6178,7116,13612
6179,7118,2148
6180,7119,13640
37574,43444,854
51501,59559,55081
6079,6990,13501
6081,6992,1761
96833,110192,67752
10621,11803,11666
6198,7138,13645
6199,7139,10893
26552,30044,10887
26553,30049,5186
24034,27286,6803
6203,7143,9268
104237,118161,84899
6205,7145,5508
6218,7159,7122
6206,7146,13650
6207,7147,13651
6208,7148,6820
6209,7149,6820
6210,7151,8199
6211,7152,13652
6212,7153,13653
6213,7154,13654
6214,7155,8199
6215,7156,13652
6216,7157,13654
6217,7158,13654
6219,7160,7122
6221,7162,4813
6222,7163,7122
6223,7165,2617
6224,7166,2617
6233,7175,13626
6234,7176,13626
6225,7167,8199
6226,7168,8199
6227,7169,13652
6228,7170,8199
6229,7171,9800
6106,7017,8269
6230,7172,9800
6231,7173,9800
6232,7174,9800
6235,7177,13626
6236,7178,13656
6237,7179,13657
6238,7180,13658
6240,7182,13660
6241,7183,11267
6242,7184,12260
6243,7185,13661
6244,7186,3696
6245,7187,13662
6246,7188,13663
6250,7192,13670
6251,7193,4813
6252,7194,4813
6253,7164,4813
6267,7208,3166
6191,7131,5272
6254,7195,13673
6255,7196,13674
6256,7197,13675
6258,7199,2817
6259,7200,13676
6260,7201,1174
6261,7202,6643
6262,7203,11525
6196,7136,5227
6182,7121,11586
6263,7204,13677
6264,7205,11205
77761,89043,69463
71970,82181,6789
6194,7134,5272
6268,7209,13678
6269,7210,918
6270,7211,13680
6271,7212,13681
6272,7213,13682
6273,7214,13683
6274,7215,13684
6275,7216,12890
6276,7217,13685
6277,7219,13686
6278,7220,13686
6279,7221,13686
6280,7222,13686
6281,7223,13686
6282,7224,13686
6283,7225,13686
6284,7226,13686
6285,7227,1760
51502,59560,822
6287,7229,12632
56379,65004,5913
56399,65025,52110
51690,59803,55372
6291,7233,12632
6292,7234,12632
6293,7235,1760
6294,7236,987
6295,7237,13688
6296,7238,13689
6297,7239,13690
6298,7240,5265
6197,7137,5272
6303,7245,13692
6304,7246,13693
6305,7247,6323
6306,7248,13694
6188,7128,4813
6189,7129,13644
6307,7249,13695
6308,7250,13696
6309,7251,13697
6310,7252,13698
6311,7253,13699
6312,7254,13700
6314,7257,10887
6315,7258,10887
6316,7259,10415
6317,7260,10887
6324,7267,11544
6318,7261,960
6319,7262,13701
6320,7263,11943
6321,7264,11943
6322,7265,11943
6323,7266,11687
6325,7268,1595
6159,6912,1322
6160,6911,1322
10660,11849,16781
26554,30050,5186
6338,7281,11591
26565,30061,25865
6340,7283,2893
6341,7284,2893
26568,30066,14530
6343,7286,4613
26581,30086,3523
6345,7288,6104
6346,7289,6104
6908,7873,3087
6951,7916,3087
6349,7292,10824
6350,7293,10647
6351,7294,10647
7048,8016,3087
6353,7296,5123
6354,7297,11629
7088,8048,3087
7132,8098,3087
7207,8178,3087
7276,8249,3087
7316,8291,3087
6362,7305,4812
7335,8310,3087
6364,7307,807
6365,7308,1509
6366,7309,3166
6367,7310,11098
6368,7311,7854
6369,7312,13447
6370,7313,1316
6371,7314,1045
6372,7315,13716
6373,7316,13717
6374,7317,8264
6375,7318,13718
6376,7319,8263
6257,7198,2747
6377,7320,13719
6378,7321,13721
6379,7322,2885
6381,7324,13722
6383,7326,7407
7551,8533,3087
7561,8543,3087
6390,7333,12045
6393,7336,13723
6394,7337,6104
6382,7325,1165
6389,7332,4611
6391,7334,10834
6392,7335,8557
6395,7338,11635
6396,7339,13724
6400,7343,12852
68271,78130,66685
10684,11873,12911
6403,7346,1552
6406,7349,12842
6407,7350,1761
6409,7352,13000
6410,7353,1552
26555,28622,7449
6412,7354,4585
24037,27289,1836
6415,7358,1652
6416,7359,1622
6417,7360,13732
6411,7355,10823
26569,30067,1001
6313,7256,11458
6420,7363,10855
6421,7364,7362
6433,7376,12930
6435,7378,13740
6437,7380,13741
6438,7381,11629
6440,7383,13742
9448,10536,13269
6443,7386,13743
6444,7387,10887
6446,7389,9828
6447,7390,12810
9560,10655,13269
26343,29811,9271
6450,7393,13745
6451,7394,2207
6452,7395,1595
45419,52312,42630
6454,7397,866
6455,7398,807
6456,7399,807
6457,7400,2223
6458,7401,1506
6459,7402,820
6460,7403,820
6461,7404,820
6462,7405,820
6463,7406,1506
6464,7407,11640
6465,7408,2223
6466,7409,807
6467,7410,807
6470,7413,10923
51503,59563,55087
51506,59589,55090
51507,59607,55094
9644,10739,13269
6478,7423,7805
26571,30069,2217
6483,7428,9828
26573,30075,10951
6488,7433,3647
26582,30087,3523
6490,7435,3166
6477,7422,13196
6491,7436,12946
7572,8553,3087
7580,8563,3087
26543,30032,3087
6495,7440,8520
6496,7441,11608
26592,30099,11675
6498,7443,13707
6418,7361,13733
6487,7432,11303
6499,7444,8475
6500,7445,13740
6501,7446,13757
6505,7450,10649
6507,7452,6104
6509,7454,13735
26597,30104,10384
26605,30112,11667
6518,7463,11591
6519,7464,10647
6502,7447,11999
6503,7448,6194
6506,7451,3224
6508,7453,13758
6397,7340,11684
6510,7455,6236
6526,7471,1002
6405,7348,10028
6398,7341,8352
6399,7342,11636
6404,7347,10817
6408,7351,10818
6414,7357,13045
6432,7375,11665
6436,7379,4816
6439,7382,8523
6442,7385,1596
6445,7388,13744
6468,7411,13746
6469,7412,13747
6474,7417,3873
6475,7418,3873
6479,7424,10384
6480,7425,10384
6481,7426,9809
6484,7429,10661
6514,7459,1789
6453,7396,11993
6516,7461,13760
6523,7468,8225
6524,7469,8521
6527,7472,2026
6531,7476,922
6419,7362,11630
6532,7477,2031
6537,7482,13762
45418,52311,18245
45420,52313,49484
45451,52354,14050
6550,7499,11254
40804,47444,3550
6539,7484,808
6540,7485,13763
6541,7486,13765
6542,7489,13766
6220,7161,7122
6543,7490,11979
6544,7491,11797
6545,7492,13769
6546,7493,12584
6239,7181,13021
6247,7189,13664
6547,7496,12650
6249,7191,13665
40654,47268,46761
40658,47272,46761
6553,7502,11254
40771,47410,3552
6558,7507,7550
40821,47461,975
40836,47476,3582
6559,7508,7550
6561,7510,13785
6562,7511,13785
40849,47491,46939
6563,7512,13785
6564,7513,11254
6565,7513,13785
6566,7514,11254
6567,7515,13787
6568,7516,7489
6570,7518,9170
6571,7519,11091
6569,7517,942
6573,7521,5228
6449,7392,2876
6576,7524,5224
37576,43446,43568
21743,24568,1618
26556,30051,10728
6580,7528,1035
6581,7529,8323
24064,27319,11627
6583,7531,8527
6585,7533,776
40861,47503,20357
26570,30068,986
6588,7536,6760
6589,7537,6760
6590,7538,13792
6591,7539,1887
56380,65005,29149
6593,7541,2724
6594,7542,13793
6595,7543,13794
6596,7544,13795
6597,7545,13796
6598,7546,13797
6599,7547,1883
6557,7506,12001
6600,7548,8466
6601,7549,13798
6602,7550,10818
6603,7551,13806
6604,7552,11254
6605,7553,11254
6606,7554,11254
6607,7555,11254
6610,7558,13807
6611,7559,8493
40873,47515,46957
26572,30073,1215
96834,110193,81833
40883,47526,8452
6328,7271,13706
6329,7272,13381
37674,43560,43721
6331,7274,10089
6332,7275,13469
6333,7276,13470
6334,7277,13707
40895,47538,46929
6612,7560,13808
6613,7561,13809
6614,7562,13810
6616,7564,13811
6617,7565,13812
6618,7566,11527
6620,7568,13813
6621,7569,10835
6622,7570,13814
6623,7571,13815
6624,7572,11181
6625,7573,13816
6626,7574,13817
6627,7575,11254
6628,7576,11254
6629,7577,11254
6630,7578,11254
6631,7579,11254
6533,7478,9170
6634,7582,11254
6572,7520,783
6575,7523,9005
6637,7585,11254
6638,7586,11254
6639,7587,11254
6640,7588,11254
6641,7589,11254
6642,7590,11254
6643,7591,11254
6644,7592,11254
6645,7593,11905
6647,7595,13469
10740,11929,15271
6649,7597,8482
40655,47269,46761
6650,7598,8485
6652,7600,11671
6655,7603,13381
6657,7605,3648
40772,47411,46926
40805,47445,885
6660,7608,13740
6663,7611,8520
6664,7612,8520
6665,7613,3647
6666,7614,3647
6667,7615,3647
6668,7616,3647
40823,47463,2977
6193,7133,5272
40837,47477,46941
6677,7625,10649
6679,7627,10931
40850,47492,46939
1242,1487,8557
6681,7629,13820
6682,7630,5189
40862,47504,46941
40874,47517,20357
6691,7639,11655
6692,7640,11638
56381,65006,13285
6696,7644,13823
6697,7645,13823
6698,7646,13734
40884,47527,46960
6704,7652,13825
40896,47539,46936
6680,7628,11309
6708,7656,5508
6709,7657,1595
96835,110194,53905
6711,7659,13470
6712,7660,8478
6713,7661,8478
6715,7663,4817
40906,47550,14524
40917,47564,4276
6724,7672,10647
6725,7673,10647
6726,7674,8475
6729,7678,13735
6730,7679,13735
6731,7680,13501
6732,7681,1652
6734,7683,10818
6735,7684,10818
6707,7655,11993
6703,7651,14922
6424,7367,13734
6632,7580,11254
6635,7583,11254
6425,7368,13735
6426,7369,13736
6427,7370,13737
6430,7373,13739
6431,7374,8475
6745,7696,10163
6755,7706,7122
6428,7371,13738
6429,7372,12862
6651,7599,8484
6653,7601,8483
6656,7604,11632
6659,7607,2893
6661,7609,3649
6662,7610,3649
6670,7618,10384
6671,7619,13742
6672,7620,2026
6673,7621,1836
6675,7623,11664
6678,7626,2719
6685,7633,4585
6684,7632,4585
6689,7637,4586
6693,7641,11637
6694,7642,11658
6700,7648,13824
6701,7649,13269
6702,7650,12911
6706,7654,13646
6714,7662,11180
6716,7664,8481
6718,7666,11663
6719,7667,11663
6720,7668,11663
6722,7670,11677
6727,7675,3649
6728,7677,2893
40656,47270,46761
26546,30035,9257
49832,57531,34779
40773,47412,3846
40806,47446,3279
40824,47464,3279
28139,31948,14323
28146,31959,14098
6756,7707,7122
6810,7774,13934
6811,7775,2714
6812,7776,13935
6813,7777,13936
6806,7770,5186
6805,7769,5186
6814,7778,5186
6815,7779,13940
6816,7780,13940
6818,7782,10887
6823,7787,10887
6819,7783,13936
6820,7784,13936
6821,7785,13936
6822,7786,13936
6551,7500,11254
6772,7725,1633
6773,7726,13861
6774,7728,13862
6775,7729,13863
6776,7730,13864
6777,7731,13865
6778,7732,13866
6779,7733,13867
6780,7734,13868
56382,65007,23992
6782,7736,13694
6783,7737,13513
6784,7738,13870
6785,7739,1608
6786,7740,13872
6787,7741,9903
6788,7742,13881
6789,7743,13883
6790,7744,13883
6791,7745,7324
6796,7751,13898
6798,7753,1689
6799,7754,11447
6800,7755,13646
6633,7581,11254
6636,7584,11254
6801,7756,11665
28150,31964,16323
6687,7635,13821
6723,7671,10649
6797,7752,13913
6802,7765,7384
6804,7768,10661
6807,7771,5186
6808,7772,1353
6746,7697,13839
6754,7705,13840
6817,7781,10887
6757,7708,7122
6758,7709,7122
6759,7710,2601
6760,7711,7122
6761,7712,7122
6762,7713,7122
6763,7714,7122
6764,7715,7122
6765,7716,7122
6803,7767,13588
21744,15380,1618
6767,7719,1508
6827,7791,13943
6828,7792,13944
6768,7720,7122
6769,7721,7122
6770,7722,7122
6771,7723,7122
44558,51423,45324
6824,7788,880
6825,7789,12587
6826,7790,13942
6829,7793,13945
6830,7794,13946
6831,7795,13947
6832,7796,13948
6833,7797,13949
6834,7798,1515
6835,7799,13950
6837,7801,13951
6838,7802,13952
6839,7803,13953
6840,7804,13954
6841,7805,13955
6842,7806,12585
6843,7807,13957
6844,7808,13958
6845,7809,13959
6849,7813,927
6847,7811,11759
6848,7812,11943
6850,7814,927
6851,7815,927
26344,29812,30069
6854,7818,927
6855,7821,13974
6864,7830,1760
6865,7831,1622
6856,7822,11525
6857,7823,13944
6792,7746,13885
6793,7747,13885
6794,7748,13886
6795,7749,10154
6858,7824,13975
6688,7636,6803
6859,7825,13977
6860,7826,13978
6861,7827,13943
6862,7828,13979
6863,7829,11527
6867,7833,13732
6868,7834,13981
6866,7832,13980
6869,7835,12907
40657,47271,46761
6877,7843,3087
6874,7840,13984
6875,7841,13985
6885,7850,10887
6887,7852,10952
6890,7855,11267
6876,7842,13982
21745,24569,26653
6846,7810,13968
6879,7844,6351
6880,7845,13986
6881,7846,13987
6882,7847,13988
6883,7848,13989
6884,7849,1517
6891,7856,11267
6886,7851,13994
6905,7870,14015
97128,110493,62851
6889,7854,13130
6910,7875,8527
6911,7876,975
6892,7857,9116
6893,7858,9116
6894,7859,9116
6895,7860,9116
6896,7861,14002
6897,7864,13589
6898,7862,13589
6899,7863,13589
6900,7865,14003
6901,7866,14004
6902,7867,13977
6903,7868,14006
6904,7869,11876
6913,7878,5811
6906,7871,14016
6907,7872,14017
28140,31949,31547
6909,7874,14018
6914,7879,14020
6912,7877,13951
6916,7881,9170
6919,7884,5228
104238,118162,84899
28147,31960,16320
6923,7888,14022
77762,89044,69463
6925,7890,5270
6926,7891,8323
6929,7894,3166
28149,31963,32273
6933,7898,1506
6934,7899,2223
6935,7900,807
6936,7901,807
6932,7897,13980
6937,7902,11640
6939,7904,866
32746,37193,35171
6941,7906,8487
32841,36614,36382
6938,7903,13957
51504,59564,55087
6946,7911,11551
6943,7908,12585
51691,59804,13379
51508,59610,17345
6952,7917,14033
6949,7914,13978
26345,29813,18910
6955,7919,14039
6957,7922,12588
6956,7921,1508
6958,7923,14040
6959,7924,7087
6960,7925,14041
6961,7926,1691
6962,7927,1691
6963,7928,1691
6964,7929,11285
6965,7930,1574
6966,7931,14042
6967,7932,1887
6968,7934,14043
6970,7933,14044
6976,7941,9828
6977,7942,13707
6979,7945,5123
6980,7946,8472
6981,7947,10988
6982,7948,14047
6983,7949,10989
6985,7952,12930
6986,7951,14048
6873,7839,776
6915,7880,1825
6921,7886,2899
6930,7895,8480
6945,7910,13746
6969,7935,11716
6972,7937,13464
6973,7939,14045
6978,7943,11666
6984,7950,10825
6987,7953,12855
6988,7954,11591
6989,7955,1459
40659,47273,46761
6991,7957,4613
26557,30052,18884
6993,7959,11789
6994,7960,14049
6995,7961,13736
6997,7963,3648
28141,31950,14323
7000,7966,11635
7007,7973,5265
28148,31962,32270
7009,7975,14052
7010,7976,13575
7011,7977,1551
7012,7978,6790
7013,7979,6790
7014,7980,6790
7033,7999,12250
7035,8001,1818
7036,8002,3647
7037,8003,3647
7038,8006,14071
7039,8007,14071
7040,8008,14068
7041,8009,14073
7053,8021,5189
7016,7982,13944
7017,7983,12278
7018,7984,13650
7019,7985,12585
7020,7986,13987
7021,7987,13951
7022,7988,13982
7023,7989,14053
7024,7990,14054
7025,7991,13958
7026,7992,14055
7027,7993,8401
7028,7994,14057
7029,7995,14058
7030,7996,14059
7031,7997,14060
7032,7998,1515
7054,8022,5189
7034,8000,11876
7055,8023,5189
7064,8024,11309
21746,24570,22839
21824,24657,1618
7042,8010,14004
7043,8011,13951
7044,8012,11979
7045,8013,8401
7046,8014,14077
7047,8015,14078
7049,8017,11979
7065,8025,11400
7066,8026,14086
7067,8027,14087
7068,8028,14088
6953,7918,14038
6954,7920,3647
7075,8035,11400
7076,8036,14087
7077,8037,14086
7079,8039,3687
7089,5559,14098
7101,8064,12667
7102,8065,12667
7104,8067,1132
7105,8068,1132
7080,8040,7407
7081,8041,13943
7082,8042,11979
7083,8043,13944
7084,8044,14093
7085,8045,14095
7086,8046,12585
7087,8047,11876
7106,8072,10154
7090,8050,14099
7091,8051,14100
7092,8052,14101
7093,8053,14102
7094,8054,13949
7095,8056,2882
7096,8058,14105
7097,8059,14106
7098,8060,14107
7099,8061,6273
7100,8062,14108
7107,8073,12667
7108,8074,1132
7109,8075,1132
7110,8076,12667
7111,8077,1132
7112,8078,1132
7113,8079,1132
7114,8080,12667
7115,8081,781
7116,8082,781
7117,8083,781
7118,8084,781
7119,8085,907
7120,8086,7129
7121,8087,14121
7122,8088,14122
7133,8099,14129
7135,8101,14131
7136,8102,4611
7137,8103,2893
7141,8107,1552
7123,8089,1835
6996,7962,13738
6999,7965,14050
26359,29829,2791
7124,8090,13955
7125,8091,7407
7126,8092,13944
7127,8093,13978
7128,8094,14126
7129,8095,12278
7130,8096,14023
28142,31951,14323
28151,31965,14500
7149,8115,14124
7134,8100,14130
7150,8116,14139
7151,8117,14140
7152,8118,14141
7138,8104,14132
7139,8105,13650
7140,8106,14133
7153,8119,5270
7142,8108,14134
7143,8109,14135
7144,8110,14136
7145,8111,14137
7146,8112,14137
7147,8113,14135
96836,110195,82180
7154,8120,14142
7155,8121,14143
7156,8122,14144
7159,8125,14146
7161,8127,14148
7163,8129,5224
7164,8130,6776
7165,8131,6776
7157,8123,14145
7158,8124,14147
26549,30040,18277
7160,8126,14147
7175,8141,14153
7162,8128,14147
7176,8145,14154
7178,8147,14156
7179,8148,14156
7180,8149,14156
7069,8029,11309
7074,8034,11309
7177,8146,14155
7070,8030,11400
7071,8031,14086
7072,8032,14087
7073,8033,14088
7078,8038,14088
7184,8153,11903
7185,8154,11903
7187,8156,11903
7188,8157,11903
7189,8158,11903
7190,8159,11903
7191,8160,11903
7192,8161,14157
7209,8180,7489
7210,8181,12667
7211,8182,14185
7212,8183,14185
7193,8163,13955
7194,8164,14158
7195,8165,14159
7196,8166,13943
7197,8167,14160
7198,8168,11876
7199,8169,14161
7200,8170,14163
7201,8171,14172
7202,8173,14173
7203,8174,14177
7204,8175,14179
7205,8176,14180
7206,8177,10148
71971,82182,6789
7208,8179,14126
7217,8188,14190
88810,101224,77474
6870,7836,8485
7219,8190,14194
7224,8195,14197
71972,82183,57516
72062,82275,12141
7215,8186,14189
7216,8187,14191
7228,8199,14192
7230,8201,14200
7235,8207,14202
7220,8191,14195
7221,8192,14191
7222,8193,14196
7223,8194,14198
7254,8227,10132
7225,8196,14199
7226,8197,14195
7227,8198,14191
7261,8234,14222
7229,8200,14196
7262,8235,14157
7231,8202,14198
7232,8203,14199
7233,8205,14205
7234,8206,14206
7263,8236,11903
7237,8209,14207
7238,8210,14210
7239,8211,14209
7240,8212,14211
7241,8213,14210
7242,8214,14210
7243,8215,14212
7244,8216,14213
7245,8217,14212
7246,8218,14213
7247,8219,11940
7248,8219,11936
7249,8220,11936
7250,8222,11936
7251,8224,11940
7252,8225,14217
7253,8226,14217
7264,8237,11903
7255,8228,13978
7256,8229,14004
7257,8230,14220
